name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
C_Madagascar,2.0635066783909526,0.04354932297382386,False,0.04477611940298508,True,lstmres_corr_top1_ens,li_lstm_full,3
E_South_Interior_Africa,2.059010217884024,0.04399314072270365,False,0.046268656716417916,True,lstmres_corr_top1_ens,li_lstm_full,3
C_Southwest_Hudson_Bay_Coast,2.0393106198598736,0.0459840420438167,False,0.04776119402985075,True,lstmres_corr_top1_ens,li_lstm_full,3
E_Sahara,1.9581065128721387,0.0550333830492456,False,0.049253731343283584,False,lstmres_corr_top1_ens,li_lstm_full,3
C_North_East_Siberian_Sea_Coast,-1.9233026627418275,0.05935552789350004,True,0.05074626865671642,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Mekong_River,1.8740962609072154,0.06595699008707182,False,0.05223880597014925,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Ganges_Bramaputra_Basin,1.7915925102646408,0.07841558576628459,False,0.05373134328358209,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Niger_River,1.7909893190802169,0.07851345722656888,False,0.055223880597014934,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Murray_Darling_River,1.7715606933825083,0.08172082884352987,False,0.056716417910447764,False,lstmres_corr_top1_ens,li_lstm_full,3
E_Upper_Lake_Chad,1.737476428465026,0.08761086395900385,False,0.0582089552238806,False,lstmres_corr_top1_ens,li_lstm_full,3
C_Borneo,1.6809056405381755,0.09815951053759195,False,0.05970149253731343,False,lstmres_corr_top1_ens,li_lstm_full,3
E_Lower_Lake_Chad,1.600554724957305,0.11490900290177192,False,0.06119402985074627,False,lstmres_corr_top1_ens,li_lstm_full,3
E_Lake_Eyre_Basin,1.3661047628590193,0.17717975498460822,False,0.06268656716417911,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Amur_River,1.3320060573177877,0.18806883531237886,False,0.06417910447761194,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Limpopo_River,1.306987945349905,0.19637505338750433,False,0.06567164179104477,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Saskatchewan_Nelson_Rivers,1.2944223120488916,0.20064960205366514,False,0.06716417910447763,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Congo_River,1.2290293924564069,0.22402388950131608,False,0.06865671641791045,False,lstmres_corr_top1_ens,li_lstm_full,3
E_Australia_Northwest_Plateau,1.0839886147937146,0.28285541956213417,False,0.07014925373134329,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Yenisey_River,1.064551704240708,0.29149074831207084,False,0.07164179104477612,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Yangtze_River,1.046927468617251,0.29947644618878433,False,0.07313432835820896,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Volga_River,1.0233127782875693,0.31040926303207356,False,0.0746268656716418,False,lstmres_corr_top1_ens,li_lstm_full,3
C_East_Hudson_Bay_Coast,1.0140767490223295,0.31475789615072697,False,0.07611940298507464,False,lstmres_corr_top1_ens,li_lstm_full,3
E_North_Central_Arabia,1.0044467040548875,0.3193356006980355,False,0.07761194029850747,False,lstmres_corr_top1_ens,li_lstm_full,3
C_Uruguay_South_Brazil_Coast,-1.003933950232603,0.31958058883186835,True,0.0791044776119403,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Nile_River,0.9786345615299644,0.33182503471785085,False,0.08059701492537313,False,lstmres_corr_top1_ens,li_lstm_full,3
E_Rub_al_Khali_Desert,0.9762296435450298,0.3330049589372777,False,0.08208955223880599,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Danube_River,0.8712661782986274,0.3872010078878793,False,0.08358208955223881,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Mississippi_River,-0.7165264175979044,0.4765417486865703,True,0.08507462686567165,False,lstmres_corr_top1_ens,li_lstm_full,3
C_East_Barents_Sea_Coast,0.5983872401422732,0.5519113357129299,False,0.08656716417910448,False,lstmres_corr_top1_ens,li_lstm_full,3
C_Northwest_Hudson_Bay_Coast,0.39691483178607445,0.6928870422124156,False,0.08805970149253732,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Mackenzie_River,-0.331443889011468,0.7415038485288127,True,0.08955223880597016,False,lstmres_corr_top1_ens,li_lstm_full,3
C_East_Ob_Bay_Coast,0.3102806910233023,0.7574597368654893,False,0.09104477611940298,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Orinoco_River,0.17281515396563654,0.8633983869719817,False,0.09253731343283583,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Lena_River,0.12009545562595475,0.9048225814350224,False,0.09402985074626867,False,lstmres_corr_top1_ens,li_lstm_full,3
R_Zambezi_River,-0.10714878942624503,0.9150407183745483,True,0.0955223880597015,False,lstmres_corr_top1_ens,li_lstm_full,3
C_South_Gulf_of_Aden_Coast,-0.0997801208465024,0.9208629815555852,True,0.09701492537313433,False,lstmres_corr_top1_ens,li_lstm_full,3
