tile,n_cells,area_km2
4381,408,113231.30358886719
4382,408,113231.30358886719
4383,408,113231.30358886719
4384,432,119891.96850585938
4385,408,113231.30358886719
4386,408,113231.30358886719
4387,408,113231.30358886719
4388,408,113231.30358886719
4389,408,113231.30358886719
4390,408,113231.30358886719
4391,432,119891.96850585938
4392,408,113231.30358886719
4393,408,113231.30358886719
4394,408,113231.30358886719
4395,408,113231.30358886719
4396,408,113231.30358886719
4397,408,113231.30358886719
4398,432,119891.96850585938
4399,408,113231.30358886719
4400,408,113231.30358886719
4401,408,113231.30358886719
4402,408,113231.30358886719
4403,408,113231.30358886719
4404,408,113231.30358886719
4405,432,119891.96850585938
4406,408,113231.30358886719
4407,408,113231.30358886719
4408,408,113231.30358886719
4409,408,113231.30358886719
4410,408,113231.30358886719
4411,408,113231.30358886719
4412,432,119891.96850585938
4413,408,113231.30358886719
4414,408,113231.30358886719
4415,408,113231.30358886719
4416,408,113231.30358886719
4417,408,113231.30358886719
4418,408,113231.30358886719
4419,432,119891.96850585938
4420,408,113231.30358886719
4421,408,113231.30358886719
4422,408,113231.30358886719
4423,456,109125.03244018555
4424,480,114868.45520019531
4425,456,109125.03244018555
4426,480,114868.45520019531
4427,456,109125.03244018555
4428,480,114868.45520019531
4429,456,109125.03244018555
4430,480,114868.45520019531
4431,456,109125.03244018555
4432,480,114868.45520019531
4433,456,109125.03244018555
4434,480,114868.45520019531
4435,456,109125.03244018555
4436,456,109125.03244018555
4437,480,114868.45520019531
4438,456,109125.03244018555
4439,480,114868.45520019531
4440,456,109125.03244018555
4441,480,114868.45520019531
4442,456,109125.03244018555
4443,480,114868.45520019531
4444,456,109125.03244018555
4445,480,114868.45520019531
4446,456,109125.03244018555
4447,456,109125.03244018555
4448,480,114868.45520019531
4449,456,109125.03244018555
4450,480,114868.45520019531
4451,456,109125.03244018555
4452,480,114868.45520019531
4453,456,109125.03244018555
4454,480,114868.45520019531
4455,456,109125.03244018555
4456,480,114868.45520019531
4457,456,109125.03244018555
4458,480,114868.45520019531
4459,456,109125.03244018555
4460,552,110640.0863647461
4461,552,110640.0863647461
4462,576,115450.52490234375
4463,552,110640.0863647461
4464,552,110640.0863647461
4465,552,110640.0863647461
4466,576,115450.52490234375
4467,552,110640.0863647461
4468,552,110640.0863647461
4469,552,110640.0863647461
4470,552,110640.0863647461
4471,576,115450.52490234375
4472,552,110640.0863647461
4473,552,110640.0863647461
4474,552,110640.0863647461
4475,576,115450.52490234375
4476,552,110640.0863647461
4477,552,110640.0863647461
4478,552,110640.0863647461
4479,552,110640.0863647461
4480,576,115450.52490234375
4481,552,110640.0863647461
4482,552,110640.0863647461
4483,552,110640.0863647461
4484,576,115450.52490234375
4485,552,110640.0863647461
4486,552,110640.0863647461
4487,552,110640.0863647461
4488,576,115450.52490234375
4489,552,110640.0863647461
4490,552,110640.0863647461
4491,720,115928.0648803711
4492,720,115928.0648803711
4493,720,115928.0648803711
4494,720,115928.0648803711
4495,720,115928.0648803711
4496,720,115928.0648803711
4497,720,115928.0648803711
4498,720,115928.0648803711
4499,720,115928.0648803711
4500,720,115928.0648803711
4501,720,115928.0648803711
4502,720,115928.0648803711
4503,720,115928.0648803711
4504,720,115928.0648803711
4505,720,115928.0648803711
4506,720,115928.0648803711
4507,720,115928.0648803711
4508,720,115928.0648803711
4509,720,115928.0648803711
4510,720,115928.0648803711
4511,720,115928.0648803711
4512,720,115928.0648803711
4513,720,115928.0648803711
4514,720,115928.0648803711
4515,960,116300.30151367188
4516,960,116300.30151367188
4517,960,116300.30151367188
4518,960,116300.30151367188
4519,960,116300.30151367188
4520,960,116300.30151367188
4521,960,116300.30151367188
4522,960,116300.30151367188
4523,960,116300.30151367188
4524,960,116300.30151367188
4525,960,116300.30151367188
4526,960,116300.30151367188
4527,960,116300.30151367188
4528,960,116300.30151367188
4529,960,116300.30151367188
4530,960,116300.30151367188
4531,960,116300.30151367188
4532,960,116300.30151367188
4533,1440,116566.64108276367
4534,1440,116566.64108276367
4535,1440,116566.64108276367
4536,1440,116566.64108276367
4537,1440,116566.64108276367
4538,1440,116566.64108276367
4539,1440,116566.64108276367
4540,1440,116566.64108276367
4541,1440,116566.64108276367
4542,1440,116566.64108276367
4543,1440,116566.64108276367
4544,1440,116566.64108276367
4545,3456,140071.92846679688
4546,3456,140071.92846679688
4547,3456,140071.92846679688
4548,3456,140071.92846679688
4549,3456,140071.92846679688
4550,8640,87590.1068687439
