name,dm_stat,p,a_better,bh_threshold,significant,comparison
C_Sweden_Coast,-1.9478689716301667,0.05481094475950606,True,0.018421052631578946,False,corr_top1_vs_own_ridge
C_Yellow_Sea_Coast,1.9334230829841852,0.05659316512847187,False,0.01885964912280702,False,corr_top1_vs_own_ridge
R_Colorado_River_Argentina,1.9314682826706588,0.056838064589574314,False,0.01929824561403509,False,corr_top1_vs_own_ridge
C_East_Brazil_South_Atlantic_Coast,-1.8887026698027867,0.06242459353036727,True,0.01973684210526316,False,corr_top1_vs_own_ridge
C_East_Azov_Sea_Northeast_Black_Sea_Coast,-1.876033890557692,0.06416578526071337,True,0.02017543859649123,False,corr_top1_vs_own_ridge
C_Great_Britain,1.8089137222458658,0.07408536149239785,False,0.0206140350877193,False,corr_top1_vs_own_ridge
C_Papua_New_Guinea_Island,1.7679235647278009,0.08074853364034405,False,0.021052631578947368,False,corr_top1_vs_own_ridge
C_Olenyok_Delta,1.7479049454125593,0.08417851210184407,False,0.02149122807017544,False,corr_top1_vs_own_ridge
C_Sardinia_and_Corsica,-1.7479033881968,0.08417878351335031,True,0.021929824561403508,False,corr_top1_vs_own_ridge
C_South_Africa_South_Coast,-1.7358980679136233,0.086292757794252,True,0.02236842105263158,False,corr_top1_vs_own_ridge
C_West_Mississippi_Delta,-1.7353772844751931,0.08638543995992136,True,0.02280701754385965,False,corr_top1_vs_own_ridge
C_Beaufort_Sea_Coast,1.7264695477398238,0.08798343398592469,False,0.023245614035087722,False,corr_top1_vs_own_ridge
C_Carribean_Coast,-1.7192744444188892,0.08929184150246001,True,0.02368421052631579,False,corr_top1_vs_own_ridge
C_South_Chile_South_Pacific_Coast,-1.711643843140577,0.09069683286717498,True,0.024122807017543862,False,corr_top1_vs_own_ridge
C_West_Nile_Delta,1.6941623662747503,0.0939839341439907,False,0.02456140350877193,False,corr_top1_vs_own_ridge
C_Iceland,-1.6909106093521864,0.09460597511405108,True,0.025,False,corr_top1_vs_own_ridge
C_California_and_Baja_California,-1.6855984387141412,0.09562938361320794,True,0.025438596491228073,False,corr_top1_vs_own_ridge
C_East_Ob_Bay_Coast,1.6741618302194186,0.0978633231738082,False,0.025877192982456144,False,corr_top1_vs_own_ridge
R_Orange_River,1.6319392168729288,0.10648090296998713,False,0.02631578947368421,False,corr_top1_vs_own_ridge
C_Yamal_Peninsula,1.6239050996074693,0.10818806481698512,False,0.02675438596491228,False,corr_top1_vs_own_ridge
C_Oregon_Coast,-1.6184552392704508,0.1093586055161475,True,0.027192982456140352,False,corr_top1_vs_own_ridge
C_Kamchatka_Peninsula,-1.6163660996486209,0.10981001279359139,True,0.027631578947368424,False,corr_top1_vs_own_ridge
C_New_Zealand_South_Island,1.6020858170016872,0.11293588238507221,False,0.028070175438596492,False,corr_top1_vs_own_ridge
C_India_West_Coast,-1.6009869690929797,0.11317934275972835,True,0.028508771929824563,False,corr_top1_vs_own_ridge
R_Columbia_River,1.5809390770735108,0.11769548577068387,False,0.028947368421052635,False,corr_top1_vs_own_ridge
