model,horizon,name,n_months,rmse_cm,cc_anom,cc_full,nse_anom,nse_full
kalman_ar1,4,E_Libyian_Desert,81,0.6707955121269439,-0.0592133315496126,0.34597071603555113,-0.4848704593235813,-0.31079147038270327
kalman_ar1,4,E_Lower_Lake_Chad,81,6.572855573137652,0.5366266396373466,0.9350637362308942,-0.8237088525207552,0.7189668697269994
kalman_ar1,4,E_North_Central_Arabia,81,1.0017503518628597,0.5103679994810764,0.7881800682522383,-0.25222374880299436,0.3342265484195256
kalman_ar1,4,E_North_Plateau_of_Tibet,81,1.2820947924598072,0.8372317098987382,0.7823889832086328,0.6511512560709432,0.4480006393890016
kalman_ar1,4,E_Northern_Kordofan,81,1.5556835508362366,0.6524992924037796,0.8478896914803817,0.14881185453871082,0.5826955511445406
kalman_ar1,4,E_Plateau_of_Tibet,81,1.0856437775081134,0.8415987666906953,0.8430202075819354,0.6764360282041051,0.6639811976603915
kalman_ar1,4,E_Qinghai_Lake,81,1.173551271813185,0.8790067428369153,0.6647102612259821,0.7042301473607504,0.21660906401966273
kalman_ar1,4,E_Rift_Valley,81,3.94549376483525,0.5839086434967815,0.6864153410018105,0.0489795007642464,0.10741264400892903
kalman_ar1,4,E_Rub_al_Khali_Desert,81,0.8194675769996959,-0.06424124136129779,0.5888664605794097,-0.9059879829122199,-0.10709408342289528
kalman_ar1,4,E_Sahara,81,0.5636694517451739,0.07144385228319529,0.4131690129079934,-0.2126576891961971,0.04917461802135603
kalman_ar1,4,E_Saharan_and_Algerian_Atlas,81,0.8705801223981571,0.5306272282694497,0.8615467174116682,0.15293414954028406,0.5144677323081964
kalman_ar1,4,E_Salinas_Grande_Mar_Chiquita,81,1.6713963317646112,0.8646738744648604,0.8675502596253136,0.6933596523364768,0.6655480212094528
kalman_ar1,4,E_South_Interior_Africa,81,3.723659793291884,0.7059731207570068,0.8002871716778925,0.46391428885438246,0.627204129012394
kalman_ar1,4,E_Syr_Darya,81,1.9777064650308251,0.4030662911283914,0.8594676061953261,0.04460091155794532,0.7081208886676487
