name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
C_Namibia_Coast,-0.6595957517026502,0.5120798501806454,True,0.07797356828193833,False,lstmres_corr_top1_ens,li_lstm_full,1
E_East_Gobi_Desert,-0.6595250319732885,0.5121249244278344,True,0.07841409691629957,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Ob_Bay_Coast,-0.6546295683037638,0.5152502709596244,True,0.0788546255506608,False,lstmres_corr_top1_ens,li_lstm_full,1
C_South_Baltic_Coast,0.629928381461314,0.5311735326748207,False,0.07929515418502203,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Norway_Coast,0.6060871196152097,0.5467817466707364,False,0.07973568281938326,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Rub_al_Khali_Desert,0.5692329813448476,0.571358868570382,False,0.0801762114537445,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Oregon_Coast,0.5448727172759246,0.5878948344382211,False,0.08061674008810574,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Azov_Sea_Northeast_Black_Sea_Coast,0.5416824770951936,0.5900771032109372,False,0.08105726872246696,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Chao_Phraya_River_Gulf_of_Thailand_Coast,0.5321446056783545,0.5966241564777671,False,0.0814977973568282,False,lstmres_corr_top1_ens,li_lstm_full,1
C_New_Zealand_South_Island,0.5164870279559747,0.6074448523371889,False,0.08193832599118944,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Seward_Peninsula_Alaskan_North_Slope,-0.5009673531373414,0.618258030250027,True,0.08237885462555067,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Mekong_River,-0.49436028871598703,0.6228874877606732,True,0.0828193832599119,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Yamal_Peninsula,-0.4929947513222291,0.6238462143455185,True,0.08325991189427313,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Balkan_Peninsula_and_Adriatic_Coast,0.48313629083725296,0.6307870325863523,False,0.08370044052863436,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Victoria_Island,0.45449564195030295,0.6511399187011215,False,0.0841409691629956,False,lstmres_corr_top1_ens,li_lstm_full,1
C_North_Caspian_Sea_Coast,-0.4507664011004019,0.6538101967134277,True,0.08458149779735684,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Prince_of_Wales_Island,0.44964702068556645,0.654612605375186,False,0.08502202643171806,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Gulf_of_Guinea_Coast,0.4376903287526357,0.6632089354823627,False,0.0854625550660793,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Irrawaddy_Sittang_Salween_Basin,-0.42336940883519486,0.6735651307927031,True,0.08590308370044053,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Bismark_Sea_Islands,-0.42126312476768063,0.6750937219947591,True,0.08634361233480177,False,lstmres_corr_top1_ens,li_lstm_full,1
